Country,year,cereal_yield,fdi_perc_gdp,en_per_gdp,en_per_cap,co2_ttl,co2_per_cap,co2_per_gdp,prot_area_perc,gdp,gni_per_cap,under_5_mort_rate,pop_growth_perc,pop,urb_pop_growth_perc,urb_pop,girls_boys
SWE,1991,4492.6,2.46251183563951,234.189921451335,5650.75753707615,55401.036,6.42897347227702,266.44229249027603,7.11711930088,257902646742.621,27630.0,6.4,0.680005371936498,8617400.0,0.848335381252292,7173123.76,102.39
SYR,1991,922.3,0.415965901066875,284.50776817061,898.502251701177,43193.593,3.40370134930284,1077.7707819607201,0.253370240298,12981833333.3333,1000.0,35.8,2.97033069146704,12690183.0,3.4166679819783,6235955.9262,85.132
TGO,1991,762.7,0.404408588083351,387.724775028201,345.229004069108,843.41,0.225044359949303,252.746069432921,11.2565362858,1602293605.39122,410.0,144.3,2.21884529051022,3747750.0,4.25771894297437,1151308.8,59.008
THA,1991,2295.3,2.05017747927966,186.876692153172,789.121942882841,116148.558,2.01257149374287,476.60910568327097,15.2067035167,98234713406.7918,1650.0,28.9,1.11421447617746,57711519.0,1.72459276997925,17071067.3202,98.526
TTO,1991,3207.3,3.15768697862125,439.377513919501,4846.82736047795,21048.58,17.1932793839081,1558.61552103643,30.4622794435,5362823408.94118,3910.0,36.1,0.716394692956501,1224233.0,3.27170213541825,106753.1176,101.267
TUN,1991,1551.0,0.959532828640886,143.853825397276,588.829073597653,15489.408,1.86211055276382,454.92272433332397,1.2534062668,13074782608.6957,1480.0,46.1,1.98882264010002,8318200.0,3.22467771047971,4876128.84,86.005
TUR,1991,2239.4,0.536277347901635,118.122456351564,945.887386850795,151799.132,2.75653203769534,344.23583592590603,1.74193468051,151041248184.246,2580.0,76.8,1.71912534752096,55068880.0,2.69408684410413,32920176.464,80.927
TZA,1991,1233.8,0.000201751307158204,457.485612073551,377.208053119322,2434.888,0.092470500458557,112.15010695343899,26.5127625021,4956597377.66083,180.0,154.6,3.29125996151896,26331511.0,4.97020810917395,5060916.4142,96.688
UMC,1991,3189.02661182311,1.15689799860054,324.830886904912,1353.44486399974,7456999.42934626,3.61196968308426,868.080758333021,9.62379020504302,2758442846921.02,1295.35968413324,47.6349503893,1.3940135976225,2064524368.59291,2.83579609678068,921337853.918485,98.3772753669947
USA,1991,4510.2,0.390847623383412,242.889301978158,7631.52136326443,4870238.042,19.2513984923769,612.716458401764,14.7821905837,5930700000000.0,23460.0,10.9,1.33626065641121,252981000.0,1.86606330449331,191506617.0,99.663
VEN,1991,2621.0,3.70353453297405,218.924026971221,2249.00321829975,115440.827,5.71574129821261,556.3856431812541,50.4928868187,51734363023.784,2590.0,32.3,2.23805871791205,20197000.0,2.8294264969168,17127056.0,105.181
WLD,1991,2873.12599483206,0.753775421955137,236.587814754452,1659.26164577201,22867024.0,4.26774739503743,628.940372737446,9.33847175857806,22972298453475.6,4204.2439627306,88.692497258,1.6263787680428,5358101565.84946,2.48219276867965,2312121585.34621,86.6817682597219
ZAF,1991,1988.7,0.21138110136614,352.195729574732,2723.33839429766,346337.149,9.63838561571526,1246.48419049109,6.63274967624,120225327665.385,3320.0,58.3,2.06130097419322,35933107.7639498,3.01824607580828,18864881.5760736,103.857
ARE,1992,2315.3,0.366309323451936,227.818578037665,11058.790176233,58136.618,28.8648837318994,594.636181917673,0.266889498711,35412694052.5501,19430.0,19.4,5.31651551005473,2014095.0,5.13905317421787,1587509.679,103.977
AUT,1992,5160.0,0.747003481745445,121.614503026959,3256.04537553972,60531.169,7.77783761273182,290.505121028905,21.0148730959,193096520160.28,24140.0,8.4,-0.21025050480435,7782519.0,-0.210250518072477,5120897.502,94.859
BGR,1992,2953.7,0.400119534526687,369.597465937487,2413.88442622951,53600.539,6.27640971896956,961.000908788333,3.10501814813,10371900499.4574,1430.0,22.5,-1.07152194791562,8540000.0,-0.652485185672829,5718384.0,99.49
BWA,1992,288.6,-0.0377282546297917,139.120239179045,1008.78475606926,3296.633,2.25037817661531,310.346828984529,30.9304809686,4145924376.74159,3040.0,63.2,2.86355628936118,1464924.0,6.08890968228053,655406.9976,107.444
CAN,1992,2460.6,0.824250763302976,288.485717551214,7480.0253427777,467648.843,16.3974560067495,632.408534108649,6.18818524996,579531728303.136,20790.0,7.7,1.22741898187185,28519597.3575112,1.51339343908303,21971497.8042267,99.289
CHE,1992,6028.1,0.449628576586018,111.486772483541,3606.43127272727,43325.605,6.30190618181818,194.812857247014,17.8427060498,250982186821.931,37960.0,7.4,1.0969030678358,6875000.0,1.20601389529085,5043500.0,97.341
CHL,1992,4177.4,2.10511183024102,142.855232285172,1099.41277372682,34117.768,2.49428554112393,324.101874089509,15.9705981064,44467946384.2462,3020.0,16.4,1.83759683506814,13678373.0,2.10066048073502,11454269.5502,100.006
CHN,1992,4366.6,2.63946807522414,568.488545825916,760.353575628557,2695982.067,2.31420729031649,1730.24811006405,13.6644058703,422660918111.413,390.0,46.5,1.2255362283362,1164970000.0,4.0229214325768,337841300.0,87.863
CMR,1992,1072.3,0.256256384669954,215.049135273331,394.549554255981,3795.345,0.294612321546755,160.578371730698,7.14352349274,11396311478.4043,870.0,139.3,2.77521597017459,12882506.0,4.9616148508349,5480218.0524,87.268
COG,1992,653.0,0.0933793483977211,92.2114065706388,326.524206847404,1573.143,0.624214545217912,176.280042977931,5.43991074785,2933231579.46436,1050.0,113.8,2.66425951806933,2520196.0,3.42887274620493,1389636.0744,88.629
COL,1992,2549.9,1.47870562373687,117.787377697253,742.490017847474,62049.307,1.7986704126196,285.33807344413395,20.3505817495,49279585355.0948,1320.0,34.3,1.89434682357071,34497319.0,2.53240003230417,23865245.2842,110.494
CRI,1992,3169.0,2.63599556554159,122.343152082733,813.603675706987,3791.678,1.17576916004439,176.802673656189,19.8421793402,8573610781.22931,2610.0,16.2,2.42932085419957,3224849.0,4.38228355634796,1700785.3626,100.811
CYP,1992,2789.8,1.55397509324499,135.350824818002,1957.1253904362,5276.813,6.59019216767182,455.764331688892,10.9800098443974,6913953328.69867,11230.0,10.5,2.21210412169682,800707.0,2.56946007078331,538715.6696,100.414
DEU,1992,5335.6,-0.102668569334639,154.362359689248,4194.98638122643,928326.719,11.5142726607462,423.689169998818,32.5029198576,2062141515341.26,25050.0,7.6,0.759475209579703,80624000.0,0.814149944490027,59000643.2,98.959
DNK,1992,4314.2,0.677374098318879,136.33484299152,3563.02998065764,54528.29,10.5470580270793,403.56985710204503,4.84301875013,150195490465.698,28450.0,7.8,0.309957609456147,5170000.0,0.357094089941045,4388296.0,100.996
DZA,1992,943.2,0.0624957070020992,152.652300393203,908.458286098609,82261.811,3.0974435959316,520.477271760863,6.30637542074,48003297248.8691,1930.0,62.9,2.39076573872667,26557969.0,3.85503068413142,14251006.1654,84.314
EGY,1992,5898.7,1.09663050471237,170.877857590397,562.549195507072,81264.387,1.37726043419291,418.351522353116,2.0175877187,41855483504.0259,740.0,83.0,1.79898004917145,59004372.0,1.47557944390637,25501689.5784,84.367
ESP,1992,1956.1,2.16716809905343,119.709999800738,2434.89456137095,245098.613,6.27368131003193,308.441441485235,7.94651768075,612583910450.187,15220.0,9.9,0.330516538025445,39067750.0,0.462334225725097,29535219.0,104.398
EST,1992,1303.6,2.06370528987555,569.01584461627,4285.89628180039,23028.76,15.0220221787345,1994.39465536629,19.7668205138,3986615193.94678,2590.0,20.5,-1.8100041643618,1533000.0,-2.12087060094443,1083217.8,103.027
FIN,1992,2845.8,0.359914840501183,259.24162444597,5380.98452994843,49126.799,9.7435142800476,469.416787153679,8.69868638696,110128749668.171,23450.0,6.0,0.556882867819786,5042000.0,0.556882902962653,3095788.0,110.609
FRA,1992,6488.2,1.59067806241732,160.342037264573,3959.99019128894,397037.091,6.76255835397878,273.819461973106,10.4120461206,1372968029739.78,23390.0,8.0,0.437301724866665,58711078.0,0.652529141820897,43692784.2476,102.02
GBR,1992,6324.5,1.51673048693221,158.408428672463,3685.48601509441,587453.4,10.2023148396513,438.512764924847,22.4938843405,1091751491751.49,18980.0,8.3,0.270432918783876,57580403.0,0.33800809874018,51142913.9446,101.989
GRC,1992,3606.7,1.02285984937066,120.137562063256,2135.90472516876,75503.53,7.28095756991321,409.529733057861,6.24425088204,111843279478.012,10790.0,11.5,1.06641818258346,10370000.0,1.23605357469909,6118300.0,99.077
HUN,1992,3646.0,3.970438023952,230.568617061868,2419.67498223851,58716.004,5.66246244578127,539.57087000202,4.65604144361,37254463739.3708,3170.0,16.8,-0.0391365807986452,10369341.0,-0.222007710122815,6798139.9596,100.322
IDN,1992,3817.0,1.27734879560104,255.502023773669,579.914111750844,202576.081,1.06332205884654,468.48478499381804,10.7828407801,139116270052.446,660.0,77.1,1.61957538244552,190512441.0,4.7350921604251,62107055.766,94.05
IRL,1992,6831.8,2.65652944524494,151.88589686572,2785.1258065425,31253.841,8.80613141359781,480.239407688418,0.902147423983,54270256540.8385,13860.0,8.2,0.661505169139082,3549100.0,1.01115591675724,2033634.3,103.982
ISR,1992,3269.2,0.894768310232189,139.725006672841,2582.81573296896,41499.439,8.10061272691782,438.226449093841,18.7425987563,65771216221.0222,12590.0,10.4,3.45546668066961,5123000.0,3.56590313303694,4641438.0,102.884
ITA,1992,4707.4,0.245261543438166,108.153307551049,2627.31206308712,432959.023,7.62283339187449,313.793955360251,6.76258143161,1265800120974.08,21960.0,8.8,0.0686883977963109,56797650.0,0.128604517024358,37929470.67,99.599
JOR,1992,1294.5,0.766783022958333,300.037590286347,1013.67104205733,12266.115,3.2858598982052,972.585232261446,8.35127006052,5310833151.19136,1330.0,36.3,5.16740366873941,3733000.0,6.78906115376011,2784818.0,103.398
JPN,1992,5876.7,0.0727053399708768,135.167357939088,3658.54782699692,1123660.475,9.04507381529272,334.17595936710796,13.3986001395,3796114212803.18,29740.0,6.1,0.248237080928634,124229000.0,0.720307194422393,79133873.0,100.916
KOR,1992,6066.9,0.22077332760186,196.246038169709,2540.15550924123,286568.716,6.56319345899274,507.05585125904696,2.17924395681,329885864343.816,7700.0,6.6,0.908772977371698,43663000.0,2.08024537335038,32991762.8,99.402
LKA,1992,2957.7,1.26379157039996,152.39092275016,323.873047059073,5056.793,0.285035299152198,134.116724588844,19.5577765442,9703011635.86585,550.0,29.4,1.12273660654708,17740936.0,0.179333383211228,2994669.9968,102.324
LVA,1992,1641.2,0.606537864158856,381.885749200617,2319.73746200608,14051.944,5.33888449848024,878.911488903802,6.69502876206,4848056772.31365,1840.0,22.0,-1.13337057946199,2632000.0,-1.27798383598489,1818712.0,102.847
MAR,1992,587.5,1.48492467783856,112.891215547512,302.956697251793,26039.367,1.01400186029472,377.849057685526,1.25019017074,28450632466.6198,1060.0,78.6,1.73559147995884,25679802.0,3.07191426117558,12767997.5544,70.066
MDA,1992,2928.2,0.732997664287336,675.98021757507,1838.61175519008,20971.573,5.65423914801833,2078.8259395762298,1.14932575857,2319243406.66602,630.0,34.8,0.083868751,3709000.0,-0.133445289896568,1728394.0,105.364
MEX,1992,2708.2,1.20816502137744,142.210090242389,1478.04165993322,342629.812,3.91472559178737,376.656148993408,2.6367804942,363609268789.416,3760.0,44.5,1.8444518212442,87523328.0,2.40000880570444,63191842.816,96.342
MLT,1992,3043.1,1.30850904215949,122.893411330322,1812.15016747415,2258.872,6.16193307176149,417.87981436075,0.0966816486537,3021944632.33295,8740.0,10.4,0.929477119287027,366584.961844492,1.03991341224826,332125.97543111,94.897
MOZ,1992,175.7,1.28498051551848,1106.8029782616,416.920685448074,1001.091,0.0699175390257705,185.61070037404602,14.8219154895,1968901449.82406,150.0,208.6,3.1986802276692,14318167.0,7.70673473880886,3313223.8438,72.219
MYS,1992,2953.1,8.76288274107832,202.305370325174,1511.75257641772,75298.178,3.92094547374213,524.707771935714,17.4484615594,59151288902.9546,2850.0,16.1,2.61839615673617,19204087.0,4.90664802377896,10016851.7792,101.718
NAM,1992,158.9,4.16656345353549,107.575103966556,465.200552189585,14.668,0.00969769735885182,2.24253990392841,14.4207090542,2837643854.48318,1920.0,70.1,3.17873441425908,1512524.0,4.66128892488171,431674.3496,105.56
NLD,1992,7459.2,1.84005194778203,166.998078641347,4503.48965608117,168113.615,11.0761375016471,410.724532040336,11.164011084,336214285714.286,21790.0,7.7,0.714099789267444,15178000.0,1.88671444320169,10676205.2,97.06
NOR,1992,2812.2,-0.520748342966217,151.627327827657,5143.51693729003,29677.031,6.92353280141844,204.100966440934,5.38038422696,128298978196.154,30190.0,7.2,0.577907773304444,4286400.0,1.07418674398701,3117070.08,100.777
NZL,1992,5440.3,4.74698596067472,207.801000272639,3827.67194269049,26171.379,7.41041962794122,402.305274376201,25.0977062133,40744409331.1357,11830.0,10.0,1.04173538422176,3531700.0,1.18311146808981,2999825.98,99.227
OMN,1992,2019.5,0.837527927901684,179.870363213379,2788.90476755423,12097.433,5.95528698021096,384.086127512285,0.00160355398713,12452275788.2837,6350.0,41.4,4.24025904122592,2031377.0,5.89270148024454,1388243.0418,90.55
POL,1992,2398.9,0.804027905044681,331.616611553373,2569.0436781729,357283.144,9.31280953584936,1202.11359914156,17.461472849,84325431461.5265,1910.0,16.3,0.314062144810232,38364700.0,0.379251215178022,23548252.86,100.156
ROM,1992,2128.2,0.306891461188386,322.960983219204,2052.10215454825,125063.035,5.48786848918338,863.683807902108,4.25584668006,25090303816.8056,1240.0,35.1,-1.72275533556213,22789000.0,-1.42335402301851,12196672.8,99.929
RUS,1992,1743.2,0.252278648370928,523.653136654504,5351.21632400514,2220720.532,14.9353384043204,1461.5250681111002,8.37796300874,460205414725.771,3070.0,26.2,0.0437249639508604,148689000.0,0.0437249639508604,109137726.0,104.824963862253
SDN,1992,651.5,0.00127987599896883,339.254954591333,380.455429181225,4756.099,0.170677620908277,152.194512391655,4.74783823081,7031931224.00226,330.0,122.8,2.56651910189192,27865979.0,5.92277842621854,7936230.8192,78.811
SEN,1992,787.7,0.356096967639797,160.105709603161,231.435672223244,3479.983,0.452718051804207,313.187436655641,24.073841123,6004926101.4652,780.0,135.4,2.97477124101561,7686866.0,3.38251900268126,3022475.7112,69.287
SLV,1992,2039.3,0.257100309563426,129.476140773108,515.290837173631,3428.645,0.623561309297882,156.681054734361,0.64417259983,5954671445.63919,1070.0,56.6,1.56201654628967,5498489.0,3.4578079207511,2810827.5768,100.412
SWE,1992,3359.3,-0.00202815945085202,226.564163858975,5369.62644208583,57131.86,6.59112367328103,278.103596224831,7.16823334193,267172776556.887,29710.0,6.0,0.585466825668117,8668000.0,0.753513955336547,7227378.4,102.353
SYR,1992,1174.6,0.430072936034512,239.879932654346,835.049435358558,44436.706,3.40161273197691,977.162067910886,0.253369922292,13253565901.0698,1120.0,33.8,2.9411711399276,13063423.0,3.38596019136911,6450718.2774,86.131
TGO,1992,863.2,-0.774356402509357,408.736083990546,342.608455887643,836.076,0.218719711316225,260.935294382385,11.2565560668,1692964166.21823,430.0,141.9,1.97728050368432,3822591.0,3.97541336852463,1198000.0194,59.691
THA,1992,2254.1,1.89589036239209,184.22767165384,833.390561520754,126830.529,2.17824677164239,481.518929485954,15.4129592945,111452745856.776,1870.0,27.1,0.887466832973247,58225969.0,1.49414210119699,17328048.3744,98.894
TTO,1992,3594.6,3.2154479302843,491.239734976636,5288.53911601431,20986.241,17.0100830555225,1580.0258840522501,30.9440173873,5532117353.41177,4160.0,35.6,0.77462179223479,1233753.0,3.26625691868824,110297.5182,100.862
TUN,1992,1509.7,3.39259638003038,148.389618010878,641.563976018563,15023.699,1.76959669725203,409.296325470342,1.2533854583,15497286295.7938,1700.0,43.5,2.04313364178067,8489900.0,3.26390159977361,5037906.66,87.72
TUR,1992,2123.4,0.530500633638446,115.901458814307,958.422169034914,154494.377,2.75823174235414,333.55142756002596,1.7419391523,159095003188.105,2930.0,73.4,1.6983134187583,56012109.0,2.66386112314391,33808908.9924,81.293
TZA,1992,1087.4,0.264476039540699,460.700557503301,369.464470394266,2361.548,0.0867243651989963,108.14020453350099,26.7172397712,4601414688.3908,180.0,154.6,3.35713831921018,27230502.0,5.0083626264592,5320840.0908,95.852
UKR,1992,2834.4,0.270481194066607,634.551106314701,4210.40080836143,641680.996,12.3044626326713,1854.41024062696,2.05630853565,73942294099.2892,1420.0,20.2,0.287652501582923,52150265.7333594,0.347479006508238,34878097.7224708,101.337
VEN,1992,2576.5,1.0757587543432,229.531137555271,2444.94665763106,105873.624,5.12481843264437,481.117001443631,53.4124118205,58470358475.8677,2760.0,31.3,2.26169812832404,20659000.0,2.84958929830164,17622127.0,104.629
ZAR,1992,782.1,-0.00889568358368616,651.064348883686,310.785550455954,3619.329,0.0917590915828916,192.226032156024,9.98590990921,8206227134.00858,190.0,181.4,4.10822677260982,39443819.0,4.53710519983158,11060046.8476,69.549
ARE,1993,858.5,1.12272099854233,241.743691705723,11039.3207535076,65980.331,31.0978020496733,680.992756645214,0.267615790023,35745300971.5725,18550.0,18.3,5.20495764205971,2121704.0,5.0271798174598,1669356.7072,103.984
AUS,1993,1979.4,1.36850124213694,213.599384506252,5160.70057168733,302116.796,17.1006280636214,707.788328022605,7.99060248641,315553681843.732,19100.0,7.8,0.985609097722597,17667000.0,1.14160202347771,15161819.4,100.099
AUT,1993,5098.5,0.599651814903653,122.424205217278,3229.31722115956,58213.625,7.34209735057725,278.340705237235,21.033735478,188288650183.367,24220.0,7.9,1.86148235924606,7928746.0,1.86148247671749,5217114.868,95.3
BGR,1993,2512.4,0.369276235084198,400.874254514035,2600.10587818697,69328.302,8.18322733711048,1261.6582985345399,3.1059935368,10831999516.8061,1250.0,22.8,-0.799439899687547,8472000.0,-0.382151714217827,5696572.8,99.225
BWA,1993,422.6,-6.8973305295959,136.944716949655,984.409413580144,3509.319,2.33016785112185,324.157989973436,30.9304200735,4160296985.26951,3090.0,66.6,2.76783334787384,1506037.0,5.89239996165989,695186.6792,105.725
